	CellID	Convolved	Deconvolution algorithm	NRMSE	Name	PSF aspect ratio	PSF sigma xy um	RMSE	SNR	Voxel size	Voxel size arr	Voxel size x	Voxel size y	Voxel size z	detect	iterations	kind	low	noise type	normalize	perform	phi	regularization_lambda	size_x	size_y	size_z	terminate	theta	wiener	x	y	z
238	7.0	True	deconvolution_lab_rltv	0.32060865726074744	deconvolution_lab_rltv_regularization_lambda=0.1_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	81.7552076014906	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			0.3687280830968192	0.1	16.899595540320167	11.008707312453856	19.42888130704794		0.15404438743951115		0.2239116816521908	0.2586157739738294	0.7629181850562878
239	6.0	True	deconvolution_lab_rltv	0.24033375953788416	deconvolution_lab_rltv_regularization_lambda=0.1_iterations=5.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	61.28510868216046	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0		5.0	ellipsoid		poisson			2.2103370394589947	0.1	14.284761006190267	22.0992309141642	14.454697787871606		2.5706308090682293		0.3881034080955973	0.3208512084781843	0.8246183465629149
240	8.0	True	deconvolution_lab_rif	0.4787669343273284	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	122.08556825346874	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.778818043149499	0.1	18.81942228178236	10.701912626950056	12.138512372733814		1.8318142348385087		0.4924446805047536	0.3070872840797002	0.3202655239338229
241	9.0	True	deconvolution_lab_rif	0.4696555250341084	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	119.76215888369762	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.676820107972867	0.1	17.459038989115857	12.091641284950152	9.53243081421854		0.6878748875747998		0.5691728455584631	0.5035483956489484	0.93921600191189
242	2.0	True	deconvolution_lab_rif	0.4531274527495125	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	115.54750045112569	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2753762464574434	0.1	15.873984530497337	8.576436273860484	15.29570772365		1.9235756607354568		0.09673775309941944	0.02222574151901624	0.6899752432145388
243	3.0	True	deconvolution_lab_rif	0.5215169268504791	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	132.9868163468722	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.3233356332178108	0.1	17.480458813200126	12.056731157391589	14.249562259828878		1.611464814708603		0.8467755076891259	0.01318231121585356	0.924881912456328
244	1.0	True	deconvolution_lab_rif	0.3492537149119761	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	89.0596973025539	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			1.2515207896658702	0.1	15.464501890385135	20.934920744821888	16.30766639957851		1.7816058450772074		0.8003106987699796	0.19193883901910147	0.8750464696928454
245	0.0	True	deconvolution_lab_rif	0.3475285025891527	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	88.61976816023393	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			3.827351340774592	0.1	16.609938891182033	20.644648964056067	13.984606378154359		0.5274173379278148		0.10926434496821312	0.9582338449096685	0.5216026374828314
246	4.0	True	deconvolution_lab_rif	0.35066519401142576	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	89.41962447291357	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			4.82902679978006	0.1	19.20690319285014	16.23344970163426	16.985678954237518		2.347986817064954		0.48673672623898	0.6281414938827838	0.3859249295006237
247	5.0	True	deconvolution_lab_rif	0.3726095159543274	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	95.01542656835348	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.103778265755292	0.1	13.345931239600425	11.94592887091793	15.904295670578744		0.8332235464671278		0.5290871096431607	0.1937883595148812	0.6425461970204945
248	7.0	True	deconvolution_lab_rif	0.3770198204225931	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	96.14005420776122	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			0.3687280830968192	0.1	16.899595540320167	11.008707312453856	19.42888130704794		0.15404438743951115		0.2239116816521908	0.2586157739738294	0.7629181850562878
249	6.0	True	deconvolution_lab_rif	0.3445029852020387	deconvolution_lab_rif_regularization_lambda=0.1/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	87.84826122651987	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0			ellipsoid		poisson			2.2103370394589947	0.1	14.284761006190267	22.0992309141642	14.454697787871606		2.5706308090682293		0.3881034080955973	0.3208512084781843	0.8246183465629149
250	8.0	True	iterative_deconvolve_3d	0.1768532301510335	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_008.tif	4.0	1.4	45.097573688513535	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	4.778818043149499		18.81942228178236	10.701912626950056	12.138512372733814	0.1	1.8318142348385087	1.0	0.4924446805047536	0.3070872840797002	0.3202655239338229
251	9.0	True	iterative_deconvolve_3d	0.1785447499970842	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_009.tif	4.0	1.4	45.52891124925647	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	4.676820107972867		17.459038989115857	12.091641284950152	9.53243081421854	0.1	0.6878748875747998	1.0	0.5691728455584631	0.5035483956489484	0.93921600191189
252	2.0	True	iterative_deconvolve_3d	0.1817478844194472	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_002.tif	4.0	1.4	46.34571052695904	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	2.2753762464574434		15.873984530497337	8.576436273860484	15.29570772365	0.1	1.9235756607354568	1.0	0.09673775309941944	0.02222574151901624	0.6899752432145388
253	3.0	True	iterative_deconvolve_3d	0.21621767417864488	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_003.tif	4.0	1.4	55.13550691555446	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	1.3233356332178108		17.480458813200126	12.056731157391589	14.249562259828878	0.1	1.611464814708603	1.0	0.8467755076891259	0.01318231121585356	0.924881912456328
254	1.0	True	iterative_deconvolve_3d	0.17207815766184587	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_001.tif	4.0	1.4	43.879930203770705	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	1.2515207896658702		15.464501890385135	20.934920744821888	16.30766639957851	0.1	1.7816058450772074	1.0	0.8003106987699796	0.19193883901910147	0.8750464696928454
255	0.0	True	iterative_deconvolve_3d	0.14845442592160374	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_000.tif	4.0	1.4	37.85587861000896	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	3.827351340774592		16.609938891182033	20.644648964056067	13.984606378154359	0.1	0.5274173379278148	1.0	0.10926434496821312	0.9582338449096685	0.5216026374828314
256	4.0	True	iterative_deconvolve_3d	0.2020218484832081	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_004.tif	4.0	1.4	51.51557136321807	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	4.82902679978006		19.20690319285014	16.23344970163426	16.985678954237518	0.1	2.347986817064954	1.0	0.48673672623898	0.6281414938827838	0.3859249295006237
257	5.0	True	iterative_deconvolve_3d	0.15680488210449445	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_005.tif	4.0	1.4	39.98524493664608	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	2.103778265755292		13.345931239600425	11.94592887091793	15.904295670578744	0.1	0.8332235464671278	1.0	0.5290871096431607	0.1937883595148812	0.6425461970204945
258	7.0	True	iterative_deconvolve_3d	0.16920831122341404	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_007.tif	4.0	1.4	43.14811936197058	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	0.3687280830968192		16.899595540320167	11.008707312453856	19.42888130704794	0.1	0.15404438743951115	1.0	0.2239116816521908	0.2586157739738294	0.7629181850562878
259	6.0	True	iterative_deconvolve_3d	0.12700068907257647	iterative_deconvolve_3d_detect=False_low=0.0_normalize=True_perform=True_terminate=0.1_wiener=1.0/psf_sigma_1.4_aspect_ratio_4.0_voxel_size_[3._0.45_0.45]_noise_poisson_snr=2.0/cell_006.tif	4.0	1.4	32.385175713506996	2.0	[3.   0.45 0.45]	[3.   0.45 0.45]	0.45	0.45	3.0	False		ellipsoid	0.0	poisson	True	True	2.2103370394589947		14.284761006190267	22.0992309141642	14.454697787871606	0.1	2.5706308090682293	1.0	0.3881034080955973	0.3208512084781843	0.8246183465629149
